nummer1,klantnummer,klantnaam,periode,datum,fk,prdkode,prdomschr,totaal,tnetto,aantal,eenheid,stukprijs,btwperc,lotnr,vervaldat,factuurregime,betaald_kas,lijnperc,lijntotnetto
260412,"12867","Luiggi's",1,07-01-2026," ","07485","Bens Retail Gerookt Spek Gesne",211.27,199.31,5.00,"KG",9.34,6.0,"0000007485256305",02-01-2026,3,0.00,0,46.70
260412,"12867","Luiggi's",1,07-01-2026," ","13750","Cocovite eieren gekookt gepeld",211.27,199.31,1.00,"VE",15.50,6.0,"0000013750256128",24-12-2025,3,0.00,0,15.50
260412,"12867","Luiggi's",1,07-01-2026," ","","pknm: Lander",211.27,199.31,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260412,"12867","Luiggi's",1,07-01-2026," ","","pknm: Lander",211.27,199.31,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260412,"12867","Luiggi's",1,07-01-2026," ","","plnm: 01061738Lander",211.27,199.31,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260412,"12867","Luiggi's",1,07-01-2026," ","","Pk06-0118:44 M1",211.27,199.31,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260413,"12155","Torenhof",1,07-01-2026," ","","",404.85,381.93,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260413,"12155","Torenhof",1,07-01-2026," ","","Bestelbon 635287/04-01-2026/we",404.85,381.93,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260413,"12155","Torenhof",1,07-01-2026," ","","",404.85,381.93,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260413,"12155","Torenhof",1,07-01-2026," ","","Online webbestelling :",404.85,381.93,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260413,"12155","Torenhof",1,07-01-2026," ","53630","Cadi Vanille ijs 5lt Best Pric",404.85,381.93,2.00,"VE",7.08,6.0,"0000053630255739",30-09-2027,3,0.00,0,14.16
260413,"12155","Torenhof",1,07-01-2026," ","12210","Varkens carré ribben gemarinee",404.85,381.93,10.90,"KG",9.30,6.0,"0000012210254740",06-03-2027,3,0.00,0,101.37
260413,"12155","Torenhof",1,07-01-2026," ","850065","Guacamole avocado natural mild",404.85,381.93,1.50,"KG",7.30,6.0,"0000850065253137",09-08-2027,3,0.00,0,10.95
260413,"12155","Torenhof",1,07-01-2026," ","52801","Friet Scoops Skin On 2.5kg",404.85,381.93,5.00,"KG",2.23,6.0,"0000052801255119",03-09-2027,3,0.00,0,11.15
260413,"12155","Torenhof",1,07-01-2026," ","24416","Crispy Butterfly scampi 26-30",404.85,381.93,2.00,"VE",8.21,6.0,"0000024416255473",30-04-2027,3,0.00,0,16.42
260413,"12155","Torenhof",1,07-01-2026," ","35502","Verse garnalen 1kg KLAAS PUUL",404.85,381.93,6.00,"KG",37.98,6.0,"0000035502256207",27-12-2025,3,0.00,0,227.88
260413,"12155","Torenhof",1,07-01-2026," ","","pknm: Quinten",404.85,381.93,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260413,"12155","Torenhof",1,07-01-2026," ","","plnm: 01061243Quinten",404.85,381.93,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260413,"12155","Torenhof",1,07-01-2026," ","","Pk06-0118:44 M1",404.85,381.93,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260414,"000947","De zandheuvel",1,07-01-2026," ","","",420.28,396.49,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260414,"000947","De zandheuvel",1,07-01-2026," ","","Bestelbon 635854/06-01-2026/Pi",420.28,396.49,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260414,"000947","De zandheuvel",1,07-01-2026," ","","",420.28,396.49,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260414,"000947","De zandheuvel",1,07-01-2026," ","29023","Scampi BT easy peel 13/15 RC I",420.28,396.49,3.00,"VE",13.97,6.0,"0000029023256230",30-06-2027,3,0.00,0,41.91
260414,"000947","De zandheuvel",1,07-01-2026," ","17212","Kip HAASJES gegaard vr salade",420.28,396.49,10.00,"KG",8.70,6.0,"0000017212255609",29-01-2027,3,0.00,0,87.00
260414,"000947","De zandheuvel",1,07-01-2026," ","12997","Marie Thumas Douce France 2.5k",420.28,396.49,10.00,"KG",4.21,6.0,"",-  -,3,0.00,0,42.10
260414,"000947","De zandheuvel",1,07-01-2026," ","12998","Marie Thumas Green Victory 2 5",420.28,396.49,10.00,"KG",4.17,6.0,"",-  -,3,0.00,0,41.70
260414,"000947","De zandheuvel",1,07-01-2026," ","02063","Soepgroenten  8 soorten 2 5kg",420.28,396.49,10.00,"KG",1.25,6.0,"0000002063255637",29-08-2027,3,0.00,0,12.50
260414,"000947","De zandheuvel",1,07-01-2026," ","02278","Mekong Rijst Mix 2.5 kg Ardo",420.28,396.49,10.00,"KG",2.41,6.0,"0000002278255669",01-08-2027,3,0.00,0,24.10
260414,"000947","De zandheuvel",1,07-01-2026," ","43226","Puree Gourmande 2.5kg Lutosa F",420.28,396.49,10.00,"KG",2.38,6.0,"0000043226255839",27-04-2027,3,0.00,0,23.80
260414,"000947","De zandheuvel",1,07-01-2026," ","78204","Mini Piccolo Wit  (B03) 9cm 17",420.28,396.49,1.00,"KART",14.00,6.0,"0000078204255926",22-09-2026,3,0.00,0,14.00
260414,"000947","De zandheuvel",1,07-01-2026," ","19090","Verse Aardappelen fijne Kriel",420.28,396.49,12.00,"KG",2.02,6.0,"0000019090256140",21-01-2026,3,0.00,0,24.24
260414,"000947","De zandheuvel",1,07-01-2026," ","35502","Verse garnalen 1kg KLAAS PUUL",420.28,396.49,1.00,"KG",39.66,6.0,"0000035502256207",27-12-2025,3,0.00,0,39.66
260414,"000947","De zandheuvel",1,07-01-2026," ","67565","Culinaire Room 1 liter Debic",420.28,396.49,12.00,"LITER",3.79,6.0,"0000067565256219",28-04-2026,3,0.00,0,45.48
260414,"000947","De zandheuvel",1,07-01-2026," ","","pknm: Quinten",420.28,396.49,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260414,"000947","De zandheuvel",1,07-01-2026," ","","pknm: Quinten",420.28,396.49,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260414,"000947","De zandheuvel",1,07-01-2026," ","","plnm: 01061243Quinten",420.28,396.49,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260414,"000947","De zandheuvel",1,07-01-2026," ","","Pk06-0118:44 M1",420.28,396.49,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","",499.87,471.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","Bestelbon 633255/24-12-2025/Be",499.87,471.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","",499.87,471.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","bestelproduct",499.87,471.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","24035","Visschelp ostendaise groot 2st",499.87,471.58,12.00,"VE",6.71,6.0,"0000024035233471",11-01-2025,3,0.00,0,80.52
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","pknm: Lander",499.87,471.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","Pk06-0118:44 M1",499.87,471.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","",499.87,471.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","Bestelbon 635905/06-01-2026/Pi",499.87,471.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","",499.87,471.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","71981","VM Confituurtaart 214 P rond 6",499.87,471.58,1.00,"KART",56.40,6.0,"0000071981255924",05-11-2026,3,0.00,0,56.40
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","84004","VM Confituurtaart 326 carre 80",499.87,471.58,2.00,"KART",52.00,6.0,"",-  -,3,0.00,0,104.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","84213","VM Vierkante bodems 213 VM 30x",499.87,471.58,1.00,"KART",40.60,6.0,"0000084213255924",16-01-2027,3,0.00,0,40.60
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","98156","Gronn Dille Olie 250ml",499.87,471.58,3.00,"VE",6.47,6.0,"0000098156254841",10-03-2026,3,0.00,0,19.41
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","98057","Gronn Basilicum Olie 250ml",499.87,471.58,5.00,"VE",6.10,6.0,"0000098057254841",03-03-2026,3,0.00,0,30.50
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","Gronn Chili Olie 250ml",499.87,471.58,0.00,"VE",0.00,0.0,"",28-01-2026,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","98040","Gronn Thaise Olie 250ml",499.87,471.58,3.00,"VE",5.53,6.0,"0000098040254841",20-02-2026,3,0.00,0,16.59
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","98053","Gronn Dragon olie 250ml",499.87,471.58,8.00,"VE",7.90,6.0,"",-  -,3,0.00,0,63.20
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","pknm: Lander",499.87,471.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","plnm: 01061738Lander",499.87,471.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","Pk06-0118:44 M1",499.87,471.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","",499.87,471.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","Bestelbon 635973/06-01-2026/Pi",499.87,471.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","",499.87,471.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","bijbestelling",499.87,471.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","72415","Mini Eclair vanille 200gr 12st",499.87,471.58,12.00,"VE",2.92,6.0,"0000072415254820",08-01-2027,3,0.00,0,35.04
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","pknm: Lander",499.87,471.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","Pk06-0118:44 M1",499.87,471.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","",499.87,471.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","98200","Gronn Chili Olie 500ml",499.87,471.58,2.00,"VE",12.66,6.0,"0000098200254841",21-01-2026,3,0.00,0,25.32
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","",499.87,471.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","volgende produc(ten) zijn uit",499.87,471.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","en worden NIET nageleverd.",499.87,471.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","Gelieve opnieuw te bestellen b",499.87,471.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","------------------------------",499.87,471.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260415,"7595","Wittevrongel TDB bv",1,07-01-2026," ","","X3.00 VE    Gronn Chili Olie 2",499.87,471.58,0.00,"",0.00,0.0,"09-01-2026 JA/NEE",-  -,3,0.00,0,0.00
260416,"14015","Diva BV",1,07-01-2026," ","","",558.19,526.59,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260416,"14015","Diva BV",1,07-01-2026," ","","Bestelbon 635372/04-01-2026/we",558.19,526.59,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260416,"14015","Diva BV",1,07-01-2026," ","","",558.19,526.59,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260416,"14015","Diva BV",1,07-01-2026," ","","Online webbestelling :",558.19,526.59,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260416,"14015","Diva BV",1,07-01-2026," ","72307","Mini eclair gevuld 17g + melkt",558.19,526.59,1.00,"KART",17.41,6.0,"0000072307255767",15-02-2027,3,0.00,0,17.41
260416,"14015","Diva BV",1,07-01-2026," ","02873","Mini Pastel De Nata  502873",558.19,526.59,1.00,"KART",31.48,6.0,"0000002873256221",19-03-2027,3,0.00,0,31.48
260416,"14015","Diva BV",1,07-01-2026," ","72026","Mini berlijnse bol gele room 7",558.19,526.59,1.00,"KART",34.24,6.0,"0000072026255677",05-09-2026,3,0.00,0,34.24
260416,"14015","Diva BV",1,07-01-2026," ","40010","Noordzee sliptong 6st/kg IQF 5",558.19,526.59,5.00,"KG",16.30,6.0,"0000040010251864",21-02-2027,3,0.00,0,81.50
260416,"14015","Diva BV",1,07-01-2026," ","29920","Scampi VNN gepeld PD 16/20 FRC",558.19,526.59,10.00,"VE",9.90,6.0,"",-  -,3,0.00,0,99.00
260416,"14015","Diva BV",1,07-01-2026," ","41142","Kabeljauwhaasjes  180-220g IQF",558.19,526.59,5.00,"KG",16.15,6.0,"0000041142255558",01-05-2027,3,0.00,0,80.75
260416,"14015","Diva BV",1,07-01-2026," ","26021","Tapas Kroket Chorizo 66x30g",558.19,526.59,1.00,"KART",41.31,6.0,"0000026021255604",16-04-2027,3,0.00,0,41.31
260416,"14015","Diva BV",1,07-01-2026," ","41756","Verse zalmfilet 4-5 Trim E IVP",558.19,526.59,6.94,"KG",17.91,6.0,"0000041756255922",27-11-2025,3,0.00,0,124.30
260416,"14015","Diva BV",1,07-01-2026," ","","pknm: Quinten",558.19,526.59,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260416,"14015","Diva BV",1,07-01-2026," ","","plnm: 01061243Quinten",558.19,526.59,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260416,"14015","Diva BV",1,07-01-2026," ","","Pk06-0118:44 M1",558.19,526.59,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260416,"14015","Diva BV",1,07-01-2026," ","","",558.19,526.59,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260416,"14015","Diva BV",1,07-01-2026," ","","Bestelbon 635651/05-01-2026/Be",558.19,526.59,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260416,"14015","Diva BV",1,07-01-2026," ","","",558.19,526.59,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260416,"14015","Diva BV",1,07-01-2026," ","","bestelproduct",558.19,526.59,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260416,"14015","Diva BV",1,07-01-2026," ","15000","Nibbly super smesh potato hamb",558.19,526.59,1.00,"KART",16.60,6.0,"",-  -,3,0.00,0,16.60
260416,"14015","Diva BV",1,07-01-2026," ","","pknm: Quinten",558.19,526.59,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260416,"14015","Diva BV",1,07-01-2026," ","","Pk06-0118:44 M1",558.19,526.59,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","","",1861.70,1756.32,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","","Bestelbon 636025/06-01-2026/we",1861.70,1756.32,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","","",1861.70,1756.32,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","","Online webbestelling :",1861.70,1756.32,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","36601","St jacobsvruchten   10/20 zond",1861.70,1756.32,10.00,"VE",29.56,6.0,"0000036601255558",16-09-2027,3,0.00,0,295.60
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","41126","Schar rol 40-60 5kg bulk",1861.70,1756.32,15.00,"KG",7.36,6.0,"0000041126255997",07-02-2027,3,0.00,0,110.40
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","29920","Scampi VNN gepeld PD 16/20 FRC",1861.70,1756.32,30.00,"VE",9.90,6.0,"",-  -,3,0.00,0,297.00
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","41135","Kabeljauwhaasjes premium 200g",1861.70,1756.32,15.00,"KG",18.69,6.0,"0000041135244338",20-06-2026,3,0.00,0,280.35
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","99088","Risotto spinaci RIS410 PP",1861.70,1756.32,9.00,"KG",6.03,6.0,"0000099088255559",31-07-2027,3,0.00,0,54.27
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","13075","Bloemkool 35/50mm Minute",1861.70,1756.32,10.00,"KG",3.07,6.0,"0000013075255529",31-07-2027,3,0.00,0,30.70
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","05002","Ajuinkubus 6x6 2.5kg Ardo LP",1861.70,1756.32,20.00,"KG",2.55,6.0,"0000005002255826",31-01-2028,3,0.00,0,51.00
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","01002","Bladspinazie portie 50gr 2.5kg",1861.70,1756.32,10.00,"KG",1.40,6.0,"0000001002255288",10-04-2028,3,0.00,0,14.00
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","01023","Soepselder Gesneden Bleek seld",1861.70,1756.32,10.00,"KG",1.14,6.0,"0000001023255637",29-08-2027,3,0.00,0,11.40
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","01040","Prei Wit Schijfsnit  70/30 2.5",1861.70,1756.32,10.00,"KG",1.82,6.0,"0000001040256164",20-05-2028,3,0.00,0,18.20
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","01913","Prei in de room 2.5 kg",1861.70,1756.32,10.00,"KG",2.86,6.0,"0000001913256038",03-10-2027,3,0.00,0,28.60
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","98772","Erwten extra fijn 2.5kg MINUTE",1861.70,1756.32,10.00,"KG",3.17,6.0,"0000098772255529",30-09-2027,3,0.00,0,31.70
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","81708","Mini mix soft rond 75x30g (210",1861.70,1756.32,4.00,"KART",18.62,6.0,"0000081708255883",30-11-2026,3,0.00,0,74.48
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","83717","Pain bagnat mini mix TS 3588",1861.70,1756.32,1.00,"KART",18.62,6.0,"0000083717255405",27-07-2026,3,0.00,0,18.62
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","","pknm: Gianni",1861.70,1756.32,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","","plnm: 01061722Gianni",1861.70,1756.32,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","","Pk06-0118:44 M1",1861.70,1756.32,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","","",1861.70,1756.32,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","","Bestelbon 636030/06-01-2026/we",1861.70,1756.32,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","","",1861.70,1756.32,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","","Online webbestelling :",1861.70,1756.32,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","","#bij de bestelling #",1861.70,1756.32,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","43226","Puree Gourmande 2.5kg Lutosa F",1861.70,1756.32,100.00,"KG",2.20,6.0,"0000043226255839",27-04-2027,3,0.00,0,220.00
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","","pknm: Gianni",1861.70,1756.32,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","","Pk06-0118:44 M1",1861.70,1756.32,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","","",1861.70,1756.32,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","","Bestelbon 636066/06-01-2026/Pi",1861.70,1756.32,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","","",1861.70,1756.32,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","","bijbestelling",1861.70,1756.32,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260417,"002367","Van de Velde Slagerij     o",1,07-01-2026," ","43226","Puree Gourmande 2.5kg Lutosa F",1861.70,1756.32,100.00,"KG",2.20,6.0,"0000043226255839",27-04-2027,3,0.00,0,220.00
260418,"002405","Pattaya    V",1,07-01-2026," ","","",774.17,730.35,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260418,"002405","Pattaya    V",1,07-01-2026," ","","Bestelbon 635503/05-01-2026/Pi",774.17,730.35,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260418,"002405","Pattaya    V",1,07-01-2026," ","","",774.17,730.35,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260418,"002405","Pattaya    V",1,07-01-2026," ","53671","Cuisette hoeve roomijs vanille",774.17,730.35,8.00,"KART",15.79,6.0,"0000053671256014",11-05-2027,3,0.00,0,126.32
260418,"002405","Pattaya    V",1,07-01-2026," ","71005","Appel taartje Bretoens 105gr M",774.17,730.35,8.00,"VE",24.48,6.0,"0000071005256060",01-04-2027,3,0.00,0,195.84
260418,"002405","Pattaya    V",1,07-01-2026," ","53673","Cuisette hoeve roomijs mokka 2",774.17,730.35,2.00,"VE",9.16,6.0,"0000053673255282",08-04-2027,3,0.00,0,18.32
260418,"002405","Pattaya    V",1,07-01-2026," ","07011","Veenbessen 2.5kg airelles 5000",774.17,730.35,10.00,"KG",8.10,6.0,"0000007011255116",24-09-2027,3,0.00,0,81.00
260418,"002405","Pattaya    V",1,07-01-2026," ","01024","Knolselderblokjes 10/10 2.5kg",774.17,730.35,10.00,"KG",1.10,6.0,"0000001024256165",30-10-2027,3,0.00,0,11.00
260418,"002405","Pattaya    V",1,07-01-2026," ","43906","Kroket Mc Cain 25 gram 2.5kg",774.17,730.35,20.00,"KG",2.59,6.0,"0000043906255768",31-08-2027,3,0.00,0,51.80
260418,"002405","Pattaya    V",1,07-01-2026," ","16295","Friet 7/7 2.5kg Foodservice Lu",774.17,730.35,80.00,"KG",1.88,6.0,"0000016295255084",01-07-2027,3,0.00,0,150.40
260418,"002405","Pattaya    V",1,07-01-2026," ","17531","Aperitief kippenboutjes Apirio",774.17,730.35,5.00,"KG",8.64,6.0,"0000017531256348",04-03-2027,3,0.00,0,43.20
260418,"002405","Pattaya    V",1,07-01-2026," ","24414","Bitterballen AVG 10% 100x20g",774.17,730.35,1.00,"KART",14.58,6.0,"0000024414255955",30-09-2026,3,0.00,0,14.58
260418,"002405","Pattaya    V",1,07-01-2026," ","26627","Tapas Kroket Oud Brugge kaas 6",774.17,730.35,1.00,"KART",37.89,6.0,"0000026627255604",12-03-2027,3,0.00,0,37.89
260418,"002405","Pattaya    V",1,07-01-2026," ","","pknm: Renzo",774.17,730.35,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260418,"002405","Pattaya    V",1,07-01-2026," ","","pknm: Renzo",774.17,730.35,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260418,"002405","Pattaya    V",1,07-01-2026," ","","pknm: Renzo",774.17,730.35,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260418,"002405","Pattaya    V",1,07-01-2026," ","","plnm: 01061127Renzo",774.17,730.35,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260418,"002405","Pattaya    V",1,07-01-2026," ","","Pk06-0118:44 M1",774.17,730.35,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260419,"30022","Willems Kristof bvba",1,07-01-2026," ","","",824.19,777.54,0.00,"",0.00,0.0,"",-  -,2,0.00,0,0.00
260419,"30022","Willems Kristof bvba",1,07-01-2026," ","","Bestelbon 635522/05-01-2026/Ri",824.19,777.54,0.00,"",0.00,0.0,"",-  -,2,0.00,0,0.00
260419,"30022","Willems Kristof bvba",1,07-01-2026," ","","",824.19,777.54,0.00,"",0.00,0.0,"",-  -,2,0.00,0,0.00
260419,"30022","Willems Kristof bvba",1,07-01-2026," ","18310","VM mini Vienoiserie assortie v",824.19,777.54,1.00,"KART",52.40,6.0,"",-  -,2,0.00,0,52.40
260419,"30022","Willems Kristof bvba",1,07-01-2026," ","18320","VM Chocoladekoek voorgerezen 1",824.19,777.54,1.00,"KART",50.50,6.0,"",-  -,2,0.00,0,50.50
260419,"30022","Willems Kristof bvba",1,07-01-2026," ","18260","VM botercroissant voorgerezen",824.19,777.54,1.00,"KART",41.48,6.0,"",-  -,2,0.00,0,41.48
260419,"30022","Willems Kristof bvba",1,07-01-2026," ","22275","Macarons de paris per 12st Ret",824.19,777.54,12.00,"VE",5.13,6.0,"0000022275255865",12-11-2026,2,0.00,0,61.56
260419,"30022","Willems Kristof bvba",1,07-01-2026," ","82186","VM Lange Suise voorgerezen 10s",824.19,777.54,1.00,"KART",82.72,6.0,"",-  -,2,0.00,0,82.72
260419,"30022","Willems Kristof bvba",1,07-01-2026," ","72405","Slagroomsoesjes poppies 20 stu",824.19,777.54,10.00,"VE",2.34,6.0,"0000072405255524",13-02-2027,2,0.00,0,23.40
260419,"30022","Willems Kristof bvba",1,07-01-2026," ","71606","Appelstrudel Cru 600gr",824.19,777.54,12.00,"VE",2.85,6.0,"0000071606255699",30-04-2027,2,0.00,0,34.20
